Código do Município (IBGE);Município;Ano;População Total Urbana;Volume de esgoto produzido - 1000 m³;Volume de esgotos coletado - 1000 m³;Volume de esgotos tratado - 1000 m³
5200555.0;Alto Horizonte;2020;5963;282.94;50.0;0.0
5200605.0;Alto Paraíso de Goiás;2020;6941;329.35;0.0;0.0
5200803.0;Alvorada do Norte;2020;7859;372.91;156.83;19.26
5200829.0;Amaralina;2020;3471;164.7;0.0;0.0
5200852.0;Americano do Brasil;2020;5565;264.06;0.0;0.0
5200902.0;Amorinópolis;2020;2771;131.48;0.0;0.0
5201108.0;Anápolis;2020;353730;16784.49;12160.19;12158.97
5201207.0;Anhanguera;2020;1047;49.68;0.0;0.0
5201306.0;Anicuns;2020;19846;941.69;344.85;344.85
5201405.0;Aparecida de Goiânia;2020;532842;25283.35;12159.76;11832.67
5201454.0;Aparecida do Rio Doce;2020;2233;105.96;114.73;114.73
5201504.0;Aporé;2020;3821;181.31;0.0;0.0
5201603.0;Araçu;2020;3147;149.33;500.0;0.0
5201702.0;Aragarças;2020;18304;868.52;0.0;0.0
5201801.0;Aragoiânia;2020;9476;449.64;0.0;0.0
5202155.0;Araguapaz;2020;7027;333.43;150.88;150.88
5202353.0;Arenópolis;2020;2289;108.61;0.0;0.0
5202502.0;Aruanã;2020;9128;433.12;196.83;196.83
5202601.0;Aurilândia;2020;2761;131.01;0.0;0.0
5202809.0;Avelinópolis;2020;2175;103.2;0.0;0.0
5203104.0;Baliza;2020;4767;226.19;0.0;0.0
5203203.0;Barro Alto;2020;10300;488.74;0.0;0.0
5203302.0;Bela Vista de Goiás;2020;27531;1306.35;605.41;605.41
5203401.0;Bom Jardim de Goiás;2020;8007;379.93;0.0;0.0
5203500.0;Bom Jesus de Goiás;2020;23157;1098.8;1205.01;1205.01
5203559.0;Bonfinópolis;2020;8955;424.91;0.0;0.0
5203575.0;Bonópolis;2020;4056;192.46;0.0;0.0
5203609.0;Brazabrantes;2020;3382;160.48;0.0;0.0
5203807.0;Britânia;2020;5234;248.35;161.52;161.52
5203906.0;Buriti Alegre;2020;8563;406.31;87.34;0.0
5203939.0;Buriti de Goiás;2020;2235;106.05;0.0;0.0
5203962.0;Buritinópolis;2020;2964;140.64;0.0;0.0
5204003.0;Cabeceiras;2020;7264;344.68;0.0;0.0
5204102.0;Cachoeira Alta;2020;11436;542.64;337.39;0.0
5204201.0;Cachoeira de Goiás;2020;1211;57.46;0.0;0.0
5204250.0;Cachoeira Dourada;2020;7251;344.06;226.1;226.1
5204300.0;Caçu;2020;14690;697.04;591.05;591.05
5204409.0;Caiapônia;2020;17251;818.56;631.6;631.6
5204508.0;Caldas Novas;2020;84146;3992.73;2258.0;2258.0
5204557.0;Caldazinha;2020;3474;164.84;0.0;0.0
5204607.0;Campestre de Goiás;2020;3294;156.3;0.0;0.0
5204656.0;Campinaçu;2020;3279;155.59;0.0;0.0
5204706.0;Campinorte;2020;11524;546.81;0.0;0.0
5204805.0;Campo Alegre de Goiás;2020;6986;331.49;0.0;0.0
5204854.0;Campo Limpo de Goiás;2020;7169;340.17;0.0;0.0
5204904.0;Campos Belos;2020;18064;857.14;543.2;543.2
5204953.0;Campos Verdes;2020;1652;78.39;0.0;0.0
5205000.0;Carmo do Rio Verde;2020;9196;436.35;0.0;0.0
5205059.0;Castelândia;2020;3076;145.96;0.0;0.0
5205109.0;Catalão;2020;100206;4754.77;3067.0;2453.6
5205208.0;Caturaí;2020;4605;218.51;0.0;0.0
5205307.0;Cavalcante;2020;8780;416.61;0.0;0.0
5205406.0;Ceres;2020;20140;955.64;1031.51;1031.51
5205455.0;Cezarina;2020;7857;372.81;0.0;0.0
5205471.0;Chapadão do Céu;2020;9467;449.21;943.0;943.0
5205497.0;Cidade Ocidental;2020;65812;3122.78;1085.88;1085.88
5205513.0;Cocalzinho de Goiás;2020;18513;878.44;0.0;0.0
5205521.0;Colinas do Sul;2020;3033;143.92;0.0;0.0
5205703.0;Córrego do Ouro;2020;2067;98.08;0.0;0.0
5205802.0;Corumbá de Goiás;2020;10084;478.49;0.0;0.0
5205901.0;Corumbaíba;2020;8910;422.78;339.54;339.54
5206206.0;Cristalina;2020;54363;2579.52;822.97;822.97
5206305.0;Cristianópolis;2020;2676;126.98;0.0;0.0
5206404.0;Crixás;2020;15389;730.21;0.0;0.0
5206503.0;Cromínia;2020;3134;148.71;0.0;0.0
5206602.0;Cumari;2020;2561;121.52;0.0;0.0
5206701.0;Damianópolis;2020;2984;141.59;0.0;0.0
5206800.0;Damolândia;2020;2666;126.5;0.0;0.0
5206909.0;Davinópolis;2020;1890;89.68;0.0;0.0
5207105.0;Diorama;2020;2238;106.19;0.0;0.0
5208301.0;Divinópolis de Goiás;2020;4314;204.7;0.0;0.0
5207253.0;Doverlândia;2020;6543;310.47;0.0;0.0
5207352.0;Edealina;2020;3329;157.96;0.0;0.0
5207402.0;Edéia;2020;11256;534.1;541.03;541.03
5207501.0;Estrela do Norte;2020;2947;139.84;0.0;0.0
5207535.0;Faina;2020;5937;281.71;0.0;0.0
5207600.0;Fazenda Nova;2020;5013;237.87;0.0;0.0
5207808.0;Firminópolis;2020;12143;576.19;0.0;0.0
5207907.0;Flores de Goiás;2020;15353;728.5;0.0;0.0
5208004.0;Formosa;2020;111674;5298.93;3963.79;3963.79
5208103.0;Formoso;2020;3766;178.7;0.0;0.0
5208152.0;Gameleira de Goiás;2020;3503;166.22;0.0;0.0
5208400.0;Goianápolis;2020;10134;480.86;0.0;0.0
5208509.0;Goiandira;2020;5078;240.95;0.0;0.0
5208608.0;Goianésia;2020;64173;3045.01;2628.88;2628.88
5208707.0;Goiânia;2020;1386941;65810.35;69859.16;59401.24
5208806.0;Goianira;2020;40897;1940.56;676.21;676.21
5208905.0;Goiás;2020;20207;958.82;608.1;608.1
5209101.0;Goiatuba;2020;30880;1465.26;907.56;907.56
5209150.0;Gouvelândia;2020;5406;256.51;0.0;0.0
5209200.0;Guapó;2020;12827;608.64;325.51;325.51
5209291.0;Guaraíta;2020;1761;83.56;0.0;0.0
5209408.0;Guarani de Goiás;2020;3472;164.75;0.0;0.0
5209457.0;Guarinos;2020;1568;74.4;0.0;0.0
5209606.0;Heitoraí;2020;3370;159.91;0.0;0.0
5209705.0;Hidrolândia;2020;19975;947.81;0.0;0.0
5209804.0;Hidrolina;2020;3167;150.27;0.0;0.0
5209903.0;Iaciara;2020;12714;603.28;0.0;0.0
5209937.0;Inaciolândia;2020;5629;267.1;0.0;0.0
5209952.0;Indiara;2020;14254;676.35;0.0;0.0
5210000.0;Inhumas;2020;48087;2281.73;1904.43;1904.43
5210109.0;Ipameri;2020;24535;1164.19;0.0;0.0
5210158.0;Ipiranga de Goiás;2020;2612;123.94;0.0;0.0
5210208.0;Iporá;2020;28440;1349.48;762.42;762.42
5210307.0;Israelândia;2020;2515;119.34;0.0;0.0
5210406.0;Itaberaí;2020;39386;1868.87;1039.24;1039.24
5210562.0;Itaguari;2020;4230;200.71;0.0;0.0
5210604.0;Itaguaru;2020;4700;223.02;0.0;0.0
5210802.0;Itajá;2020;4040;191.7;200.0;0.0
5210901.0;Itapaci;2020;21146;1003.38;0.0;0.0
5211008.0;Itapirapuã;2020;4230;200.71;0.0;0.0
5211206.0;Itapuranga;2020;23187;1100.22;879.12;879.12
5211305.0;Itarumã;2020;6554;310.99;0.0;0.0
5211404.0;Itauçu;2020;8089;383.82;318.7;318.7
5211503.0;Itumbiara;2020;95534;4533.09;6331.7;5774.51
5211602.0;Ivolândia;2020;2107;99.98;0.0;0.0
5211701.0;Jandaia;2020;5439;258.08;0.0;0.0
5211800.0;Jaraguá;2020;46353;2199.45;508.72;508.72
5211909.0;Jataí;2020;92154;4372.71;5010.75;5010.75
5212006.0;Jaupaci;2020;2582;122.52;0.0;0.0
5212055.0;Jesúpolis;2020;2262;107.33;0.0;0.0
5212105.0;Joviânia;2020;6683;317.11;348.89;348.89
5212204.0;Jussara;2020;16587;787.05;627.42;627.42
5212253.0;Lagoa Santa;2020;1463;69.42;78.83;78.83
5212303.0;Leopoldo de Bulhões;2020;6908;327.78;0.0;0.0
5212501.0;Luziânia;2020;190970;9061.53;1734.36;1734.36
5212600.0;Mairipotaba;2020;2133;101.21;0.0;0.0
5212709.0;Mambaí;2020;8199;389.04;0.0;0.0
5212808.0;Mara Rosa;2020;8453;401.09;247.96;247.95
5212907.0;Marzagão;2020;2031;96.37;0.0;0.0
5212956.0;Matrinchã;2020;3914;185.72;0.0;0.0
5213004.0;Maurilândia;2020;12935;613.77;0.0;0.0
5213053.0;Mimoso de Goiás;2020;2332;110.65;44.13;44.13
5213087.0;Minaçu;2020;25997;1233.56;806.67;806.67
5213103.0;Mineiros;2020;61536;2919.88;5260.0;5200.0
5213400.0;Moiporá;2020;1355;64.29;0.0;0.0
5213509.0;Monte Alegre de Goiás;2020;7840;372.01;0.0;0.0
5213707.0;Montes Claros de Goiás;2020;7265;344.72;138.05;138.05
5213756.0;Montividiu;2020;12344;585.72;270.6;270.6
5213772.0;Montividiu do Norte;2020;4071;193.17;0.0;0.0
5213806.0;Morrinhos;2020;42028;1994.23;1602.21;1602.21
5213855.0;Morro Agudo de Goiás;2020;2015;95.61;0.0;0.0
5213905.0;Mossâmedes;2020;3797;180.17;0.0;0.0
5214002.0;Mozarlândia;2020;14329;679.91;0.0;0.0
5214051.0;Mundo Novo;2020;4255;201.9;0.0;0.0
5214101.0;Mutunópolis;2020;3398;161.24;0.0;0.0
5214408.0;Nazário;2020;8360;396.68;0.0;0.0
5214507.0;Nerópolis;2020;27443;1302.17;0.0;0.0
5214606.0;Niquelândia;2020;42192;2002.01;578.6;578.6
5214705.0;Nova América;2020;2128;100.97;0.0;0.0
5214804.0;Nova Aurora;2020;2006;95.18;0.0;0.0
5214838.0;Nova Crixás;2020;11688;554.6;0.0;0.0
5214861.0;Nova Glória;2020;7324;347.52;0.0;0.0
5214879.0;Nova Iguaçu de Goiás;2020;2649;125.7;0.0;0.0
5214903.0;Nova Roma;2020;2921;138.6;0.0;0.0
5215009.0;Nova Veneza;2020;9045;429.19;0.0;0.0
5215207.0;Novo Brasil;2020;2566;121.76;0.0;0.0
5215231.0;Novo Gama;2020;106274;5042.7;1303.27;1303.27
5215256.0;Novo Planalto;2020;4102;194.64;0.0;0.0
5215306.0;Orizona;2020;14198;673.7;0.0;0.0
5215405.0;Ouro Verde de Goiás;2020;3361;159.48;0.0;0.0
5215504.0;Ouvidor;2020;6123;290.54;0.0;0.0
5215603.0;Padre Bernardo;2020;31086;1475.03;510.93;510.93
5215652.0;Palestina de Goiás;2020;3130;148.52;0.0;0.0
5215702.0;Palmeiras de Goiás;2020;26538;1259.23;1253.78;1253.78
5215801.0;Palmelo;2020;2149;101.97;0.0;0.0
5215900.0;Palminópolis;2020;3234;153.45;0.0;0.0
5216007.0;Panamá;2020;2350;111.51;0.0;0.0
5216304.0;Paranaiguara;2020;9155;434.4;168.0;164.7
5216403.0;Paraúna;2020;9913;470.37;571.84;571.84
5216452.0;Perolândia;2020;2837;134.62;0.0;0.0
5216809.0;Petrolina de Goiás;2020;9264;439.58;0.0;0.0
5216908.0;Pilar de Goiás;2020;1980;93.95;0.0;0.0
5217104.0;Piracanjuba;2020;22164;1051.68;947.19;947.19
5217203.0;Piranhas;2020;9274;440.05;0.0;0.0
5217302.0;Pirenópolis;2020;22630;1073.79;0.0;0.0
5217401.0;Pires do Rio;2020;28609;1357.5;544.98;544.98
5217609.0;Planaltina;2020;81838;3883.21;2264.97;2264.97
5217708.0;Pontalina;2020;16125;765.13;756.22;756.22
5218003.0;Porangatu;2020;41202;1955.03;422.25;422.25
5218052.0;Porteirão;2020;3549;168.4;0.0;0.0
5218102.0;Portelândia;2020;3631;172.29;0.0;0.0
5218300.0;Posse;2020;33781;1602.91;927.74;927.74
5218391.0;Professor Jamil;2020;2891;137.18;0.0;0.0
5218508.0;Quirinópolis;2020;45777;2172.12;2329.37;2329.37
5218607.0;Rialma;2020;9877;468.66;0.0;0.0
5218706.0;Rianápolis;2020;4349;206.36;0.0;0.0
5218789.0;Rio Quente;2020;4164;197.58;120.0;120.0
5218805.0;Rio Verde;2020;218066;10347.23;7619.49;7619.49
5218904.0;Rubiataba;2020;18010;854.57;714.87;714.87
5219001.0;Sanclerlândia;2020;6890;326.93;210.51;210.51
5219100.0;Santa Bárbara de Goiás;2020;5989;284.18;0.0;0.0
5219209.0;Santa Cruz de Goiás;2020;2545;120.76;0.0;0.0
5219258.0;Santa Fé de Goiás;2020;4986;236.59;0.0;0.0
5219308.0;Santa Helena de Goiás;2020;35039;1662.6;2136.72;2136.72
5219357.0;Santa Isabel;2020;3444;163.42;0.0;0.0
5219407.0;Santa Rita do Araguaia;2020;8067;382.78;0.0;0.0
5219456.0;Santa Rita do Novo Destino;2020;3029;143.73;0.0;0.0
5219506.0;Santa Rosa de Goiás;2020;2033;96.47;0.0;0.0
5219605.0;Santa Tereza de Goiás;2020;2961;140.5;0.0;0.0
5219704.0;Santa Terezinha de Goiás;2020;7730;366.79;0.0;0.0
5219712.0;Santo Antônio da Barra;2020;4382;207.93;0.0;0.0
5219738.0;Santo Antônio de Goiás;2020;5814;275.87;0.0;0.0
5219753.0;Santo Antônio do Descoberto;2020;68466;3248.71;1358.93;1358.93
5219803.0;São Domingos;2020;11830;561.33;0.0;0.0
5219902.0;São Francisco de Goiás;2020;5658;268.47;0.0;0.0
5220009.0;São João d'Aliança;2020;12717;603.42;0.0;0.0
5220058.0;São João da Paraúna;2020;1214;57.6;76.08;76.08
0.0;São Luis de Montes Belos;2020;30840;1463.36;0.0;0.0
5220157.0;São Luiz do Norte;2020;4708;223.39;0.0;0.0
5220207.0;São Miguel do Araguaia;2020;19791;939.08;391.76;391.76
5220264.0;São Miguel do Passa Quatro;2020;3685;174.85;0.0;0.0
5220280.0;São Patrício;2020;1839;87.26;0.0;0.0
5220405.0;São Simão;2020;18947;899.04;0.0;0.0
5220454.0;Senador Canedo;2020;106949;5074.73;660.17;162.52
5220504.0;Serranópolis;2020;7802;370.2;0.0;0.0
5220603.0;Silvânia;2020;18794;891.78;632.64;632.64
5220686.0;Simolândia;2020;6211;294.71;0.0;0.0
5220702.0;Sítio d'Abadia;2020;2709;128.54;0.0;0.0
5221007.0;Taquaral de Goiás;2020;3179;150.84;0.0;0.0
5221080.0;Teresina de Goiás;2020;3158;149.85;0.0;0.0
5221197.0;Terezópolis de Goiás;2020;7391;350.7;237.66;0.0
5221304.0;Três Ranchos;2020;2555;121.23;0.0;0.0
5221403.0;Trindade;2020;117217;5561.95;3123.87;3123.87
5221452.0;Trombas;2020;3158;149.85;0.0;0.0
5221502.0;Turvânia;2020;4120;195.49;0.0;0.0
5221551.0;Turvelândia;2020;4844;229.85;0.0;0.0
5221577.0;Uirapuru;2020;2564;121.66;0.0;0.0
5221601.0;Uruaçu;2020;36874;1749.67;1137.37;1137.37
5221700.0;Uruana;2020;12476;591.99;21.22;0.0
5221809.0;Urutaí;2020;2768;131.34;0.0;0.0
5221858.0;Valparaíso de Goiás;2020;155420;7374.68;2887.24;2887.24
5221908.0;Varjão;2020;3465;164.41;0.0;0.0
5222005.0;Vianópolis;2020;12619;598.77;0.0;0.0
5222054.0;Vicentinópolis;2020;8011;380.12;0.0;0.0
5222203.0;Vila Boa;2020;5699;270.42;0.0;0.0
5222302.0;Vila Propício;2020;5310;251.96;0.0;0.0
5200050.0;Abadia de Goiás;2021;8268;392.32;120.64;120.64
5200100.0;Abadiânia;2021;18846;894.24;630.0;630.0
5200134.0;Acreúna;2021;20504;972.91;479.66;479.66
5200159.0;Adelândia;2021;2270;107.71;0.0;0.0
5200175.0;Água Fria de Goiás;2021;5275;250.3;0.0;0.0
5200209.0;Água Limpa;2021;1633;77.49;0.0;0.0
5200258.0;Águas Lindas de Goiás;2021;201211;9547.46;2677.41;2304.01
5200308.0;Alexânia;2021;25606;1215.0;0.0;0.0
5200506.0;Aloândia;2021;1784;84.65;0.0;0.0
5200555.0;Alto Horizonte;2021;6136;291.15;0.0;0.0
5200605.0;Alto Paraíso de Goiás;2021;6998;332.06;0.0;0.0
5200803.0;Alvorada do Norte;2021;7899;374.81;238.77;23.52
5200829.0;Amaralina;2021;3498;165.98;0.0;0.0
5200852.0;Americano do Brasil;2021;5616;266.48;0.0;0.0
5200902.0;Amorinópolis;2021;2718;128.97;0.0;0.0
5201108.0;Anápolis;2021;358023;16988.19;12898.07;12897.63
5201207.0;Anhanguera;2021;1057;50.15;0.0;0.0
5201306.0;Anicuns;2021;19965;947.34;340.77;340.77
5201405.0;Aparecida de Goiânia;2021;543404;25784.52;12950.72;12608.72
5201454.0;Aparecida do Rio Doce;2021;2233;105.96;117.82;117.82
5201504.0;Aporé;2021;3851;182.73;0.0;0.0
5201603.0;Araçu;2021;3115;147.81;500.0;0.0
5201702.0;Aragarças;2021;18428;874.41;0.0;0.0
5201801.0;Aragoiânia;2021;9642;457.51;0.0;0.0
5202155.0;Araguapaz;2021;7038;333.95;154.54;154.54
5202353.0;Arenópolis;2021;2222;105.43;0.0;0.0
5202502.0;Aruanã;2021;9335;442.95;194.35;194.35
5202601.0;Aurilândia;2021;2708;128.49;0.0;0.0
5202809.0;Avelinópolis;2021;2167;102.82;0.0;0.0
5203104.0;Baliza;2021;4891;232.08;0.0;0.0
5203203.0;Barro Alto;2021;10512;498.79;0.0;0.0
5203302.0;Bela Vista de Goiás;2021;27993;1328.27;613.54;613.52
5203401.0;Bom Jardim de Goiás;2021;8046;381.78;0.0;0.0
5203500.0;Bom Jesus de Goiás;2021;23537;1116.83;1178.82;1178.82
5203559.0;Bonfinópolis;2021;9137;433.55;0.0;0.0
5203575.0;Bonópolis;2021;4134;196.16;0.0;0.0
5203609.0;Brazabrantes;2021;3441;163.28;0.0;0.0
5203807.0;Britânia;2021;5250;249.11;172.15;172.15
5203906.0;Buriti Alegre;2021;8591;407.64;85.62;0.0
5203939.0;Buriti de Goiás;2021;2224;105.53;0.0;0.0
5203962.0;Buritinópolis;2021;2954;140.17;0.0;0.0
5204003.0;Cabeceiras;2021;7311;346.91;0.0;0.0
5204102.0;Cachoeira Alta;2021;11595;550.18;315.2;0.0
5204201.0;Cachoeira de Goiás;2021;1206;57.22;0.0;0.0
5204250.0;Cachoeira Dourada;2021;7220;342.59;216.41;216.41
5204300.0;Caçu;2021;14920;707.95;596.01;596.01
5204409.0;Caiapônia;2021;17429;827.01;633.66;633.64
5204508.0;Caldas Novas;2021;85940;4077.85;2067.0;2067.0
5204557.0;Caldazinha;2021;3521;167.07;0.0;0.0
5204607.0;Campestre de Goiás;2021;3306;156.87;0.0;0.0
5204656.0;Campinaçu;2021;3275;155.4;0.0;0.0
5204706.0;Campinorte;2021;11629;551.8;0.0;0.0
5204805.0;Campo Alegre de Goiás;2021;7118;337.75;0.0;0.0
5204854.0;Campo Limpo de Goiás;2021;7301;346.43;0.0;0.0
5204904.0;Campos Belos;2021;18169;862.12;527.18;527.18
5204953.0;Campos Verdes;2021;1377;65.34;0.0;0.0
5205000.0;Carmo do Rio Verde;2021;9298;441.19;0.0;0.0
5205059.0;Castelândia;2021;3051;144.77;0.0;0.0
5205109.0;Catalão;2021;102109;4845.07;2510.76;2510.76
5205208.0;Caturaí;2021;4633;219.84;0.0;0.0
5205307.0;Cavalcante;2021;8794;417.28;0.0;0.0
5205406.0;Ceres;2021;20231;959.96;1058.26;1058.26
5205455.0;Cezarina;2021;7940;376.75;0.0;0.0
5205471.0;Chapadão do Céu;2021;9748;462.54;1175.0;1175.0
5205497.0;Cidade Ocidental;2021;67148;3186.17;1127.13;1127.13
5205513.0;Cocalzinho de Goiás;2021;18754;889.88;0.0;0.0
5205521.0;Colinas do Sul;2021;3014;143.01;0.0;0.0
5205703.0;Córrego do Ouro;2021;2035;96.56;0.0;0.0
5205802.0;Corumbá de Goiás;2021;10133;480.81;0.0;0.0
5205901.0;Corumbaíba;2021;9039;428.9;340.69;340.69
5206206.0;Cristalina;2021;55424;2629.87;869.67;869.67
5206305.0;Cristianópolis;2021;2674;126.88;0.0;0.0
5206404.0;Crixás;2021;15472;734.15;0.0;0.0
5206503.0;Cromínia;2021;3122;148.14;0.0;0.0
5206602.0;Cumari;2021;2546;120.81;0.0;0.0
5206701.0;Damianópolis;2021;2981;141.45;0.0;0.0
5206800.0;Damolândia;2021;2658;126.12;0.0;0.0
5206909.0;Davinópolis;2021;1890;89.68;0.0;0.0
5207105.0;Diorama;2021;2236;106.1;0.0;0.0
5208301.0;Divinópolis de Goiás;2021;4244;201.38;0.0;0.0
5207253.0;Doverlândia;2021;6477;307.33;0.0;0.0
5207352.0;Edealina;2021;3320;157.53;0.0;0.0
5207402.0;Edéia;2021;11339;538.04;554.17;554.17
5207501.0;Estrela do Norte;2021;2937;139.36;0.0;0.0
5207535.0;Faina;2021;5893;279.62;0.0;0.0
5207600.0;Fazenda Nova;2021;4939;234.36;0.0;0.0
5207808.0;Firminópolis;2021;12283;582.83;0.0;0.0
5207907.0;Flores de Goiás;2021;15724;746.1;0.0;0.0
5208004.0;Formosa;2021;113499;5385.53;4124.02;4124.02
5208103.0;Formoso;2021;3700;175.57;0.0;0.0
5208152.0;Gameleira de Goiás;2021;3542;168.07;0.0;0.0
5208400.0;Goianápolis;2021;10127;480.53;0.0;0.0
5208509.0;Goiandira;2021;5101;242.04;0.0;0.0
5208608.0;Goianésia;2021;65049;3086.58;2706.29;2706.29
5208707.0;Goiânia;2021;1404574;66647.04;70975.98;60472.93
5208806.0;Goianira;2021;41784;1982.65;669.78;669.78
5208905.0;Goiás;2021;19973;947.72;605.67;605.67
5209101.0;Goiatuba;2021;30975;1469.76;911.03;911.03
5209150.0;Gouvelândia;2021;5486;260.31;0.0;0.0
5209200.0;Guapó;2021;12826;608.59;328.84;328.84
5209291.0;Guaraíta;2021;1720;81.61;0.0;0.0
5209408.0;Guarani de Goiás;2021;3431;162.8;0.0;0.0
5209457.0;Guarinos;2021;1517;71.98;0.0;0.0
5209606.0;Heitoraí;2021;3378;160.29;0.0;0.0
5209705.0;Hidrolândia;2021;20345;965.37;0.0;0.0
5209804.0;Hidrolina;2021;3115;147.81;0.0;0.0
5209903.0;Iaciara;2021;12834;608.97;0.0;0.0
5209937.0;Inaciolândia;2021;5665;268.8;0.0;0.0
5209952.0;Indiara;2021;14412;683.85;0.0;0.0
5210000.0;Inhumas;2021;48445;2298.72;1858.78;1858.78
5210109.0;Ipameri;2021;24707;1172.35;0.0;0.0
5210158.0;Ipiranga de Goiás;2021;2611;123.89;0.0;0.0
5210208.0;Iporá;2021;28415;1348.29;764.66;764.66
5210307.0;Israelândia;2021;2502;118.72;0.0;0.0
5210406.0;Itaberaí;2021;40024;1899.14;1038.74;1038.74
5210562.0;Itaguari;2021;4229;200.67;0.0;0.0
5210604.0;Itaguaru;2021;4680;222.07;0.0;0.0
5210802.0;Itajá;2021;3983;188.99;0.0;0.0
5210901.0;Itapaci;2021;21534;1021.79;0.0;0.0
5211008.0;Itapirapuã;2021;3954;187.62;0.0;0.0
5211206.0;Itapuranga;2021;23111;1096.62;892.19;892.19
5211305.0;Itarumã;2021;6624;314.31;0.0;0.0
5211404.0;Itauçu;2021;8097;384.2;316.05;316.05
5211503.0;Itumbiara;2021;96470;4577.5;6358.77;6358.77
5211602.0;Ivolândia;2021;2072;98.32;0.0;0.0
5211701.0;Jandaia;2021;5418;257.08;0.0;0.0
5211800.0;Jaraguá;2021;47095;2234.66;497.54;497.54
5211909.0;Jataí;2021;93198;4422.25;5176.12;5176.12
5212006.0;Jaupaci;2021;2566;121.76;0.0;0.0
5212055.0;Jesúpolis;2021;2254;106.95;0.0;0.0
5212105.0;Joviânia;2021;6696;317.73;344.45;344.45
5212204.0;Jussara;2021;16492;782.55;637.98;637.98
5212253.0;Lagoa Santa;2021;1491;70.75;80.04;80.04
5212303.0;Leopoldo de Bulhões;2021;6918;328.26;0.0;0.0
5212501.0;Luziânia;2021;193802;9195.9;1823.94;1823.93
5212600.0;Mairipotaba;2021;2129;101.02;0.0;0.0
5212709.0;Mambaí;2021;8376;397.44;0.0;0.0
5212808.0;Mara Rosa;2021;8337;395.59;243.07;243.07
5212907.0;Marzagão;2021;2043;96.94;0.0;0.0
5212956.0;Matrinchã;2021;3901;185.1;0.0;0.0
5213004.0;Maurilândia;2021;13153;624.11;0.0;0.0
5213053.0;Mimoso de Goiás;2021;2324;110.27;41.72;41.72
5213087.0;Minaçu;2021;25748;1221.74;902.61;902.34
5213103.0;Mineiros;2021;62730;2976.54;5800.0;5200.0
5213400.0;Moiporá;2021;1328;63.01;0.0;0.0
5213509.0;Monte Alegre de Goiás;2021;7908;375.23;0.0;0.0
5213707.0;Montes Claros de Goiás;2021;7256;344.3;142.57;142.57
5213756.0;Montividiu;2021;12581;596.97;270.67;270.67
5213772.0;Montividiu do Norte;2021;4097;194.4;0.0;0.0
5213806.0;Morrinhos;2021;42395;2011.64;1612.27;1612.27
5213855.0;Morro Agudo de Goiás;2021;2001;94.95;0.0;0.0
5213905.0;Mossâmedes;2021;3719;176.47;0.0;0.0
5214002.0;Mozarlândia;2021;14515;688.74;0.0;0.0
5214051.0;Mundo Novo;2021;4099;194.5;0.0;0.0
5214101.0;Mutunópolis;2021;3384;160.57;0.0;0.0
5214408.0;Nazário;2021;8464;401.62;0.0;0.0
5214507.0;Nerópolis;2021;27927;1325.14;0.0;0.0
5214606.0;Niquelândia;2021;42494;2016.34;584.91;584.91
5214705.0;Nova América;2021;2132;101.16;0.0;0.0
5214804.0;Nova Aurora;2021;2018;95.75;0.0;0.0
5214838.0;Nova Crixás;2021;11755;557.77;0.0;0.0
5214861.0;Nova Glória;2021;7280;345.44;0.0;0.0
5214879.0;Nova Iguaçu de Goiás;2021;2653;125.88;0.0;0.0
5214903.0;Nova Roma;2021;2896;137.42;0.0;0.0
5215009.0;Nova Veneza;2021;9203;436.68;0.0;0.0
5215207.0;Novo Brasil;2021;2505;118.86;0.0;0.0
5215231.0;Novo Gama;2021;108031;5126.07;1318.31;1318.31
5215256.0;Novo Planalto;2021;4146;196.73;0.0;0.0
5215306.0;Orizona;2021;14296;678.35;0.0;0.0
5215405.0;Ouro Verde de Goiás;2021;3321;157.58;0.0;0.0
5215504.0;Ouvidor;2021;6225;295.38;0.0;0.0
5215603.0;Padre Bernardo;2021;31611;1499.94;521.36;521.36
5215652.0;Palestina de Goiás;2021;3133;148.66;0.0;0.0
5215702.0;Palmeiras de Goiás;2021;27010;1281.62;1303.81;1303.79
5215801.0;Palmelo;2021;2150;102.02;0.0;0.0
5215900.0;Palminópolis;2021;3230;153.26;0.0;0.0
5216007.0;Panamá;2021;2338;110.94;0.0;0.0
5216304.0;Paranaiguara;2021;9228;437.87;168.0;164.7
5216403.0;Paraúna;2021;9921;470.75;572.88;572.88
5216452.0;Perolândia;2021;2849;135.19;0.0;0.0
5216809.0;Petrolina de Goiás;2021;9245;438.68;0.0;0.0
5216908.0;Pilar de Goiás;2021;1927;91.44;0.0;0.0
5217104.0;Piracanjuba;2021;22159;1051.44;944.62;944.62
5217203.0;Piranhas;2021;9174;435.31;0.0;0.0
5217302.0;Pirenópolis;2021;22769;1080.39;0.0;0.0
5217401.0;Pires do Rio;2021;28810;1367.03;548.49;548.49
5217609.0;Planaltina;2021;82475;3913.44;2731.19;2731.19
5217708.0;Pontalina;2021;16161;766.84;780.54;780.54
5218003.0;Porangatu;2021;41412;1965.0;808.04;808.04
5218052.0;Porteirão;2021;3592;170.44;0.0;0.0
5218102.0;Portelândia;2021;3640;172.72;0.0;0.0
5218300.0;Posse;2021;34241;1624.74;934.9;934.82
5218391.0;Professor Jamil;2021;2899;137.56;0.0;0.0
5218508.0;Quirinópolis;2021;46339;2198.79;2359.61;2359.61
